,id,esp_id,label,"median(8,13)","rms(98,102)","median(98,102)",peak1x,peak2x,a,b,spectral_entropy,harmonic_energy,kurtosis
164,164,8,Faulty sensor,0.005735,0.0035065510120344,0.00014,0.00193,0.00054,-0.0031769274971886,-4.360162889992553,34.34782247738011,0.006027416798025559,70.07653715789178
165,165,6,Normal,0.000705,0.117397580469105,0.00142,0.07108,0.00502,5.637470731102681e-05,-7.313979512019506,30.960460902215235,0.016599649885947663,804.3922068872215
166,166,7,Normal,0.001435,0.269281981758899,0.001705,0.15104,0.00588,-0.0005250194608364,-6.198526014158014,40.71745623049204,0.01646786303850052,1181.07976497037
167,167,6,Normal,0.00108,0.0314699793454015,0.00098,0.01671,0.00812,0.0008223526184985,-6.794498176147964,50.52753441816545,0.008715348116991616,206.0551956946981
168,168,1,Normal,0.00129,0.053658147564,0.00043,0.03153,0.00065,-0.0013468442427184,-6.053984950404247,40.99195132295081,0.024598127949253496,101.3126118051416
169,169,8,Normal,0.00172,0.1175963396539195,0.001365,0.07233,0.00498,0.0001215028234506,-6.780325567574716,33.86667030663154,0.007162569377181176,922.1304956584069
170,170,5,Rubbing,0.013285,0.0265961012180356,0.00057,0.01722,0.00132,-0.0029915952681677,-3.6040210129071646,63.991976887666894,0.004158409705819803,88.2229612731742
171,171,4,Normal,0.02669,0.1243783948280407,0.00325,0.08112,0.0233,-0.0034792704587261,-2.7440037972648184,120.85184774711446,0.00443530375565478,72.3359188835067
172,172,5,Normal,0.00055,0.1329133477119585,0.000695,0.07802,0.00291,-0.0006407848076041,-7.325601725274757,24.784443946847393,0.013017429933839857,1133.4714780360318
173,173,10,Normal,0.000405,0.0389095091205221,0.00084,0.00103,0.00051,-0.0001213947751392,-7.122763174208991,34.230938135176096,0.006531049658859875,183.94611999456163
174,174,4,Normal,0.00099,0.0813542543448097,0.00358,0.04446,0.01013,-0.0004164373717779,-6.870793812760687,49.25777889932631,0.015114675930995417,318.7928167866413
175,175,2,Normal,0.00066,0.1363724411308971,0.00107,0.08421,0.01036,0.0003407260772233,-7.283974442324242,22.76160601676534,0.009786180850256669,1087.5329912550624
176,176,6,Normal,0.000775,0.208711429730142,0.00189,0.12439,0.01072,-0.0002113917272188,-7.121724115644416,38.53764150967897,0.008746249168026098,973.5597021232524
177,177,6,Normal,0.001695,0.1393676781036406,0.00148,0.08573,0.00937,0.0003938102957718,-6.582954263240043,60.6360716053089,0.015569433561814153,329.26302074673333
178,178,8,Unbalance,0.001785,0.3119169601031659,0.00276,0.19091,0.00773,-0.0011106853685542,-6.2407670025237785,40.153658047705456,0.005836403660884874,1249.2076207868643
179,179,1,Normal,0.00345,0.1056119349316165,0.00066,0.06975,0.00398,-0.0022574941393602,-5.212789247538175,35.8748991257581,0.018220155337401293,369.8773666923197
180,180,10,Normal,0.0007,0.140328282965338,0.00115,0.00091,0.00091,-0.0007323433791415,-6.752971563247373,51.30685624844647,0.021734572149847423,643.0970275896086
181,181,7,Normal,0.000985,0.1731441223374331,0.00195,0.10245,0.0065,0.0007696441802738,-6.8212532237646295,45.04610427211149,0.01463197895997598,1117.1372568754164
182,182,0,Normal,0.00091,0.2186660181646887,0.00181,0.14091,0.01867,-0.0012721018767553,-6.672332120699372,28.07263710581858,0.01154127484002078,1142.1432583878504
183,183,6,Normal,0.00178,0.2570683722280903,0.002335,0.15831,0.005,0.0012674852523882,-6.871571935015536,68.72802894719426,0.006063801740047432,405.9208440561147
184,184,6,Unbalance,0.038265,0.4624581636213161,0.004615,0.27854,0.00514,-0.0022432404686774,-2.6704250900765225,192.0009198068611,0.005586320961860537,1141.4962560024878
185,185,5,Normal,0.000875,0.1761153153476437,0.000855,0.10187,0.001,-0.001871284728546,-6.486256415891959,24.5272955367599,0.008556460233046233,1159.1095000096557
186,186,7,Normal,0.0013,0.0179691235178569,0.00048,0.00954,0.00638,-0.0015385419677093,-6.990051995768547,23.550583080710727,0.004748066450048125,272.71348694755983
187,187,1,Normal,0.00131,0.1677586394198522,0.00285,0.09886,0.01459,0.001299222789277,-6.92896428228051,88.47417733981153,0.020989098487157003,859.7875039066149
188,188,5,Unbalance,0.000545,0.3414257796359261,0.0014399999999999,0.19612,0.00507,-0.0009902395451135,-7.155251042458112,21.873019090853568,0.009903879019282736,1694.9699927974941
189,189,2,Normal,0.00081,0.23983680409812,0.002205,0.15098,0.01044,-9.048144447509647e-05,-6.931431745292581,29.768298923646554,0.014508813361506778,1438.9888968084133
190,190,4,Normal,0.000655,0.0765393225734328,0.00268,0.04412,0.00709,0.0002351799298521,-7.457977967758186,35.85559483139879,0.008893289742752823,470.298652857768
191,191,7,Normal,0.001185,0.1601186606863797,0.00149,0.09032,0.00294,-0.000358364334133,-6.018116172998951,57.55134928166517,0.015030974555130517,533.7074879354057
192,192,7,Normal,0.00078,0.1813940693628102,0.002005,0.11376,0.00042,5.495251791009378e-06,-6.694682345390056,40.36302232334319,0.012553707452212529,1128.5505802003336
193,193,1,Unbalance,0.001605,0.4284466006400331,0.00348,0.27245,0.00255,-0.0022153349833002,-5.486439713312569,53.49423350616993,0.014142046988927905,1799.2967589141176
194,194,10,Normal,0.000845,0.1044803139352098,0.00214,0.00146,0.00099,-0.0005820517031197,-6.652450570216094,58.39239693225523,0.014719969777513879,168.0366043815699
195,195,0,Unbalance,0.00033,0.2817267284089317,0.0014399999999999,0.18986,0.01501,0.0004308305067626,-7.850893630504042,34.945200017907716,0.04386118811186365,1878.574893652535
196,196,9,Unbalance,0.00142,0.3971262264066678,0.00281,0.23801,0.03418,-0.0004888886445529,-6.529004348685349,40.472498273971254,0.008257865617000171,1572.0091827193746
197,197,5,Faulty sensor,0.187145,0.0556086486079278,0.00483,0.00886,0.00156,-0.0030935322041516,-0.9733591714408149,322.6471769561402,0.0025491337446914195,76.65476929366734
198,198,7,Normal,0.00159,0.1444218404535823,0.00111,0.08333,0.00915,-0.0002023471413481,-6.257268069910713,48.72045476032555,0.021828592994905097,533.55409430109
199,199,7,Normal,0.00082,0.1046540534332044,0.000695,0.0601,0.01077,-5.61704556327797e-05,-6.811065437009978,31.101148311641857,0.01888282962132422,634.4080705793019
200,200,7,Normal,0.00113,0.2558693354038346,0.00226,0.14554,0.00713,0.0004144158561871,-6.725815708251903,43.51737383111071,0.008279354988883363,719.2965872369628
201,201,8,Normal,0.001955,0.2396562617583776,0.002035,0.13496,0.01055,-0.0006374371490078,-6.015195011184119,57.674989564325294,0.008296321300906481,1325.6792263793855
202,202,1,Normal,0.000795,0.1646972519503588,0.00125,0.09371,0.00186,-0.000582305147298,-6.818029210464299,30.40707479347784,0.02010110895103858,1442.2677421930587
203,203,8,Normal,0.000895,0.1861813766196823,0.002565,0.11446,0.00244,0.0006509089056418,-7.091773468968409,53.56189640200806,0.007027215553030316,873.7123533626045
204,204,7,Normal,0.00051,0.162832710165986,0.001635,0.07876,0.01776,0.0001975922226241,-7.319670293200005,32.00429391495302,0.011383637317030553,796.8870036318832
205,205,0,Unbalance,0.000405,0.3242104413802862,0.001635,0.2062,0.0116,0.0009337643037615,-7.83667878321763,37.391591518735936,0.02954337082851966,1653.9142588042769
206,206,6,Normal,0.0037,0.0981805169063597,0.001145,0.05234,0.00336,-0.0012817029454324,-5.208631600611543,57.84271815698768,0.013162813271238387,1286.841872154958
207,207,9,Normal,0.001455,0.1394763546268685,0.001805,0.08563,0.00142,-0.0006325068245182,-5.798913466744866,43.666468217879434,0.010531646545116262,531.1466349336015
208,208,3,Rubbing,0.008545,0.0653034417163444,0.00102,0.041,0.00591,-0.0013392580430066,-4.766739208366812,56.12007842104162,0.005726630439857912,55.678767987222244
209,209,5,Normal,0.00424,0.0622720788154691,0.000425,0.03855,0.00529,-0.0026883618954738,-4.889536850676048,30.645351830804454,0.006664450848494449,97.83700791918355
210,210,2,Normal,0.00054,0.0398287120052858,0.0007,0.01848,0.00012,0.0002731043264967,-7.47467562959865,19.94077085171835,0.021981318173317072,291.811500679084
211,211,2,Normal,0.000935,0.0650099992308875,0.00043,0.03963,0.00504,-0.0011642545494963,-6.410706623647842,20.514536164787966,0.01652953746235295,455.0466451709169
212,212,10,Normal,0.00114,0.1276771205032444,0.00102,0.00097,0.00055,-0.000919590838474,-6.69344622485723,33.03352872004809,0.024535695342735402,1229.0613874745552
213,213,6,Normal,0.00287,0.1761966262446588,0.00251,0.09591,0.00808,-0.0001236051909195,-5.790490163510151,81.40052043265477,0.0032490676853030435,709.310652541354
214,214,6,Unbalance,0.0023,0.4880224421069178,0.00364,0.31202,0.01038,-8.86430182440181e-05,-6.4880130626702615,51.26383874774652,0.010282667616498046,1900.874233711067
215,215,5,Normal,0.00064,0.2146886922965436,0.00089,0.12284,0.00706,-0.0004393435991495,-7.221675487107639,19.750656918124015,0.014196064503808234,1659.941859821852
216,216,8,Faulty sensor,0.00452,0.0059270734768517,0.00012,0.00338,0.00173,-0.0032318582117846,-4.541627967911145,29.007301757890836,0.004999039001744283,66.55170610657373
217,217,10,Normal,0.00172,0.0411033709079924,0.00102,0.00083,0.0002,-0.0015569358003016,-5.801852528134607,43.169243257618184,0.010356145393757777,204.5668377271435
218,218,7,Normal,0.00125,0.2126082710056219,0.002165,0.12443,0.01193,-4.395667651730985e-05,-6.147282210158966,59.001880846119384,0.019405052463446724,835.5189330263273
219,219,4,Faulty sensor,0.00464,0.0086238274565299,0.00061,0.00306,0.00025,-0.0019490444066853,-4.754284293038288,56.33880693850803,0.007515825093833201,1169.7063228144195
220,220,9,Unbalance,0.00101,0.3528773591490391,0.002635,0.21133,0.0085,-0.000822542511169,-6.472585081809601,34.89271116268043,0.004337140861848005,1309.2001279637548
221,221,5,Rubbing,0.01251,0.150230242294952,0.00075,0.08568,0.00444,-0.0034048695221675,-3.538016432352831,58.42599855269843,0.003302248424212249,68.07573240275794
222,222,2,Normal,0.000505,0.2397656439108822,0.001635,0.13841,0.00825,-9.890999913162251e-05,-7.257538267733855,32.027531526564125,0.015869941555965213,1418.9910180207924
223,223,8,Unbalance,0.00066,0.2848878453005673,0.00226,0.1699,0.00449,0.0004229383460406,-6.843877011349259,42.55201938974945,0.008399907488164394,1143.6250429456445
224,224,6,Normal,0.001855,0.2389615906374913,0.00243,0.14702,0.01221,0.0002572375560091,-6.229086454648562,65.20321227384296,0.016961509810447785,386.467128869496
225,225,6,Normal,0.001365,0.0731962389744172,0.00207,0.04039,0.0089,-0.0002657461514414,-6.478275239985678,52.995652790413246,0.019536201033261546,474.9499272279816
226,226,10,Normal,0.001375,0.1172003536684083,0.001425,0.00128,0.00048,-0.0007230883816315,-6.087797649319407,47.68280602492916,0.009418706187100848,421.0904346680682
227,227,8,Unbalance,0.002275,0.3289831021496393,0.00268,0.19877,0.01679,-0.0007612892378443,-5.846762160025988,57.40958335227174,0.011873480390782376,1033.5827681430308
228,228,8,Normal,0.0011,0.1284596703249701,0.00174,0.07469,0.00911,0.0009094654634331,-6.8548338794581705,52.42071825300181,0.006033707774169247,385.87269156751023
229,229,10,Rubbing,0.003405,0.064865219493963,0.00099,0.00097,0.00032,-0.000419061769325,-5.691559057768259,51.499539124014056,0.004787379292942633,41.05852228276726
230,230,10,Normal,0.00316,0.0403267901028584,0.00031,0.0002,0.00024,-0.0007747415252185,-5.933021050806888,34.24826298174496,0.008543597053931996,155.24662698244964
231,231,10,Normal,0.00084,0.1441696722615405,0.001555,0.00131,0.00094,-0.0005590832880168,-6.544349685099176,36.202935077681545,0.012431358844633481,870.4925072544271
232,232,1,Normal,0.00053,0.1566086025734218,0.00109,0.09016,0.00858,-0.0001023514744131,-7.060576221323263,29.568750919355068,0.021159424255691724,1558.9506775671723
233,233,4,Normal,0.00069,0.1212457405437403,0.00084,0.07038,0.01811,-0.0005673183232245,-6.980318986318437,33.85000872612755,0.010420659487133967,754.009148323391
234,234,1,Normal,0.00111,0.2042171136315465,0.00131,0.11826,0.01535,-0.001756772464385,-6.281791225740444,27.412960661458,0.010554657801278925,1300.6634082155474
235,235,9,Misalignment,0.002985,0.2847395727678188,0.00282,0.16397,0.03561,-0.0005638252190457,-5.604253455930735,76.79852905295607,0.007108101045911328,711.0748369662102
236,236,7,Normal,0.001045,0.0701385500277843,0.00042,0.04249,0.00585,3.356867749478157e-05,-6.885060330182948,22.982895402272764,0.013283477557575118,408.9320249856747
237,237,10,Normal,0.00434,0.1028849726636499,0.00042,0.00039,0.00082,-0.0011881981655016,-5.445869913355563,61.978725583763705,0.010101074271483773,1243.8493456934373
238,238,4,Normal,0.03019,0.1378497972432313,0.00306,0.09105,0.01256,-0.0033282589054881,-2.668752713016075,131.0911378232957,0.0033564688061467323,74.74317633084985
239,239,5,Normal,0.00084,0.1748225548949562,0.00125,0.11724,0.00141,-0.0021970469483875,-6.431672384243452,19.137635912084885,0.005996049899559394,1868.0417861431858
240,240,7,Normal,0.000895,0.0636829859538637,0.0007,0.04233,0.02041,0.0009396201227476,-7.5488393309304,37.99926441467246,0.006043055702845181,285.3589399555739
241,241,9,Normal,0.001025,0.2617126813893434,0.002425,0.15597,0.02696,-0.0007197834945602,-6.570699598089798,35.8973803237179,0.003047534038397914,945.2110204674871
242,242,5,Unbalance,0.000765,0.2539292714517174,0.00129,0.16858,0.00158,-0.0010396858907212,-7.1755964720294365,20.836451252123602,0.015172267808893164,2250.0743554723517
243,243,4,Normal,0.001155,0.2673698419792329,0.00492,0.16289,0.01054,-0.0005608240998639,-6.72902068186461,46.50571395515091,0.010193764399728168,844.9780842753592
244,244,1,Normal,0.00613,0.1140631916965328,0.001685,0.07388,0.0042,-0.0018020630044804,-4.722326883549511,61.54192585098591,0.02234941222030397,153.66026679999408
245,245,10,Normal,0.003045,0.068683158052029,0.00136,0.00118,0.00058,-0.0010975799200017,-5.717531228905303,60.55136870475026,0.013060490010612298,2214.7647247456252
246,246,1,Faulty sensor,0.2797,1.080057944047448,0.01092,0.01833,0.0032,-0.0032869672351557,-0.512560566074922,324.91442719580573,0.0022447882196487178,107.86237755354871
247,247,6,Normal,0.00149,0.1397801166117699,0.0019,0.08634,0.02279,-0.0007490980629164,-6.637117013598708,37.27954101109485,0.006241811484933034,1783.2609885531326
248,248,0,Normal,0.0005,0.1941724844049743,0.00109,0.11073,0.0025,-0.0003386478978038,-7.332098183016577,37.798192488855165,0.028483051504940043,1251.2441643355442
249,249,1,Normal,0.00069,0.0702999772403946,0.00081,0.04356,0.003,-0.001865945971624,-6.529158361883541,31.510381166090674,0.021143736130938773,512.3411131313967
250,250,3,Rubbing,0.00633,0.0138285104042337,0.00051,0.00697,0.00263,-0.0019568337673616,-4.903051874547842,40.112020846339306,0.014065762817516177,19.148649127995064
251,251,1,Normal,0.000395,0.2269727637845563,0.0015,0.13145,0.01395,-0.0012029707679463,-6.843749265081812,23.63058200937776,0.008603243058182455,1662.1463697729891
252,252,10,Normal,0.00103,0.1398173844698863,0.001255,0.00109,0.00086,2.3745321239995973e-05,-6.585557550258606,42.42994618545054,0.009892934247822734,700.2045886931652
253,253,6,Normal,0.000655,0.1824420694357527,0.002035,0.11344,0.0081,0.0012380120734122,-7.547811721101098,36.8594164745802,0.0062770157254518,980.1805966947916
254,254,5,Normal,0.00049,0.0269407405243434,0.00013,0.01829,0.00264,-0.0014897014546993,-7.34507600762148,9.081958206370969,0.015919461265754525,1285.5993957137837
255,255,7,Normal,0.00108,0.1047130178153604,0.00119,0.05934,0.01025,-5.092263455353037e-05,-6.36109199005005,45.46445686703756,0.016995474258581274,372.7318584098949
256,256,10,Normal,0.00238,0.0945655682582196,0.0004,0.00035,0.00097,-0.0014511532556919,-5.79357208745423,55.50104778469695,0.019515213277041855,1800.6572729387747
257,257,10,Normal,0.000695,0.187835046516884,0.00092,0.00064,0.00023,-0.0013224075698759,-5.939803089561553,38.0495041193775,0.0044076436708771205,733.5132177301848
258,258,10,Normal,0.00075,0.1095575396766466,0.00066,0.00044,0.00126,-0.0005138073686537,-6.901827421639301,42.39408704109258,0.03318269851517112,1624.6817203573573
259,259,5,Normal,0.00077,0.1651658557329571,0.00099,0.10667,0.004,-0.0004639193827959,-7.015344630814172,33.15309844361129,0.01597715768600609,1723.0782766854327
260,260,3,Normal,0.001825,0.0455873030568819,0.00085,0.02846,0.00712,0.0004058264988609,-6.625345181398041,38.238325247590765,0.016631124085954206,275.5686214147053
261,261,5,Faulty sensor,0.58558,0.1291898215804945,0.011195,0.01922,0.00446,-0.0033006843563499,0.2783148779749234,242.0167569482159,0.0016888916735292758,112.74123566618016
262,262,4,Normal,0.091385,0.0928124436700165,0.00161,0.06141,0.01512,-0.0036899586798544,-1.4657287840792512,185.8465490788446,0.0013900901844960056,75.87436126881342
263,263,4,Normal,0.000925,0.0915450430116235,0.003905,0.04757,0.00522,9.721841177754272e-05,-7.143538995110559,55.6476751306116,0.018879867588181398,310.6054945968427
264,264,10,Normal,0.00051,0.0780707903123825,0.00095,0.00077,0.00062,0.0020906937386826,-7.57837895423966,48.64419382469151,0.008715669073911367,115.30843866840118
265,265,7,Normal,0.00085,0.2542778413468228,0.003215,0.15781,0.01179,0.0009908204904745,-7.272768721053446,45.0510907794164,0.01108612017753777,1073.9656105396998
266,266,6,Normal,0.0008799999999999,0.0429085923796155,0.00162,0.0224,0.00651,0.0003911456453347,-6.758562429231041,60.44323617053476,0.016310327916819505,38.25194342972409
267,267,6,Unbalance,0.00076,0.3058578074857662,0.00239,0.18934,0.00111,0.0002868223016453,-7.064132641811699,33.70793807080459,0.008310318230449613,1296.5329769613763
268,268,3,Normal,0.00099,0.0619076521926005,0.00055,0.03633,0.01344,-0.0010259120510251,-6.314926007858682,30.49956216396165,0.01835875236261955,1296.3705093441843
269,269,10,Normal,0.001905,0.1677384174838906,0.001305,0.00079,0.00067,-0.0005019695170569,-6.124537689828948,54.78209256076282,0.01154658011569577,695.8466370948948
270,270,8,Unbalance,0.001105,0.3605419599713742,0.00369,0.22095,0.01359,-0.0009946699336554,-6.149071461952605,46.77890948298033,0.006429879930222503,1278.465575779367
271,271,8,Faulty sensor,0.00885,0.0055752040321408,0.00021,0.00343,0.0008,-0.003288044136722,-3.9015483111397886,46.132248356915966,0.005117287093288273,72.27157848086622
